global_rank,province,macro_region,location_count,maximum_irrigation_capacity_people,maximum_land_improvement_capacity_people,maximum_infrastructure_capacity_people,maximum_population_capacity_development_100_people
1553,kechemeche_province,north_america,4,31485.394930678405,528779.1561748392,560264.5511055177,645264.5511055177
1554,keowee_province,north_america,3,812.5228822220292,608055.8243281252,608868.3472103473,642868.3472103473
1555,shangani_province,southern_africa,5,579248.86979783,0.0,579248.86979783,642248.86979783
1556,guarisamey_province,north_america,9,272506.5622702161,0.0,272506.5622702161,640506.5622702162
1557,ranyah_province,middle_east,6,441180.67941682425,0.0,441180.67941682425,639180.6794168242
1558,chengdu_province,east_asia,5,320074.6773417805,0.0,320074.6773417805,639074.6773417805
1559,klamath_province,north_america,5,426768.141604198,20450.16890466545,447218.3105088634,638218.3105088635
1560,omsk_province,north_asia,7,284150.0737728207,52953.25251528864,337103.32628810935,638103.3262881094
1561,beisheng_province,east_asia,5,3381.671266578957,243566.23403317123,246947.9052997502,637947.9052997502
1562,lipetsk_province,eastern_europe,7,3768.2380500347385,0.0,3768.2380500347385,637768.2380500347
1563,xiangyang_province,east_asia,9,466797.3158234025,4704.165347112719,471501.4811705152,636501.4811705153
1564,kaesong_province,east_asia,7,65021.12622335383,436319.07686338364,501340.2030867374,636340.2030867374
1565,khara_khoto_province,east_asia,5,561171.1658923426,0.0,561171.1658923426,636171.1658923426
1566,shewa_province,east_africa,3,68408.65628440195,502670.5513541184,571079.2076385203,636079.2076385203
1567,samara_province,eastern_europe,8,213695.5220741996,0.0,213695.5220741996,635695.5220741996
1568,buzi_province,southern_africa,5,322055.4255369199,141504.89111949605,463560.31665641593,634560.3166564159
1569,delaware_province,north_america,3,42561.239796669965,421842.801170652,464404.04096732195,634404.040967322
1570,yanan_province,east_asia,8,971.7902194770778,0.0,971.7902194770778,633971.7902194771
1571,mardin_province,middle_east,6,450493.02742396516,0.0,450493.02742396516,632493.0274239652
1572,namibe_province,central_africa,6,458448.174738167,0.0,458448.174738167,632448.174738167
1573,tiwi_province,australasia,8,0.0,379403.578516468,379403.578516468,632403.5785164679
1574,moosonee_province,north_america,8,0.0,375668.23000501434,375668.23000501434,631668.2300050143
1575,middle_limpopo_province,southern_africa,4,403417.30128207954,0.0,403417.30128207954,631417.3012820795
1576,musashi_province,east_asia,8,1563.3631814979897,438593.172804009,440156.53598550695,631156.535985507
1577,torbat_e_jam_province,central_asia,5,509119.97833854007,0.0,509119.97833854007,631119.9783385401
1578,guilin_province,east_asia,5,1286.4719407498678,468588.5485783088,469875.0205190586,630875.0205190587
1579,tsaidam_province,east_asia,8,508872.28628668765,0.0,508872.28628668765,630872.2862866877
1580,barna_province,australasia,8,295816.9200803686,0.0,295816.9200803686,629816.9200803686
1581,argobba_province,east_africa,4,334451.4179272785,52054.22036909546,386505.6382963739,629505.6382963739
1582,uda_province,east_asia,5,917.1588457528799,486604.7332022574,487521.8920480103,628521.8920480104
1583,rzhev_province,eastern_europe,5,3.085482255048627,583287.0250904465,583290.1105727016,627290.1105727016
1584,nachawi_province,north_america,4,34114.52644031534,485619.32265880273,519733.8490991181,626733.849099118
1585,andong_province,east_asia,5,8069.159778009455,275433.5768956087,283502.73667361814,626502.7366736182
1586,belozerskaya_province,eastern_europe,6,1429.063593575522,559975.1081050776,561404.1716986531,626404.1716986531
1587,senufo_province,west_africa,4,494010.1338051692,0.0,494010.1338051692,625010.1338051691
1588,dawasir_province,middle_east,4,528987.5758325383,0.0,528987.5758325383,624987.5758325383
1589,sudair_province,middle_east,4,568475.7474933497,0.0,568475.7474933497,624475.7474933497
1590,bengkulu_province,south_east_asia,4,1478.03798353513,579743.3425589222,581221.3805424573,624221.3805424573
1591,itanagar_province,south_asia,6,11087.169281467415,378707.70735893445,389794.8766404019,621794.8766404019
1592,chakadee_wakpa_province,north_america,5,392394.8878326744,0.0,392394.8878326744,621394.8878326744
1593,piray_province,south_america,5,15.200413421008044,437227.47445552255,437242.6748689436,621242.6748689435
1594,iburi_province,east_asia,4,1150.1668717965201,539079.4978608015,540229.6647325981,621229.6647325981
1595,troitskoye_kuroedovo_province,eastern_europe,8,15651.024513209568,0.0,15651.024513209568,619651.0245132096
1596,hazaribagh_province,south_asia,6,182269.86165206885,0.0,182269.86165206885,619269.8616520689
1597,larende_province,middle_east,7,468008.10040991625,0.0,468008.10040991625,619008.1004099163
1598,thien_truong_province,south_east_asia,3,9777.315791445464,352019.4297661917,361796.7455576371,618796.7455576371
1599,begemder_province,east_africa,3,5664.303167165246,164030.9776480248,169695.28081519005,618695.28081519
1600,binzhou_guangxi_province,east_asia,3,224.39168160047848,309439.2611612769,309663.6528428774,618663.6528428773
1601,qazvin_province,middle_east,7,548623.9205598051,0.0,548623.9205598051,618623.9205598051
1602,metekel_province,east_africa,3,109346.2213316262,319177.27183354157,428523.49316516775,618523.4931651677
1603,youyang_province,east_asia,4,234.50952761810458,497171.8461076697,497406.3556352878,618406.3556352878
1604,boh_province,eastern_europe,6,55771.33965817405,0.0,55771.33965817405,617771.3396581741
1605,central_sahara,north_africa,5,543570.1885719565,0.0,543570.1885719565,617570.1885719565
1606,adjukru_province,west_africa,4,15579.973081811262,230806.01845461508,246385.99153642633,617385.9915364264
1607,north_visayas_province,south_east_asia,4,12142.478945642322,322653.255746678,334795.7346923203,616795.7346923202
1608,chuxiong_province,east_asia,4,0.0,198883.8202166665,198883.8202166665,615883.8202166664
1609,buy_province,eastern_europe,4,312.3264935597768,570422.2872926822,570734.6137862421,615734.6137862421
1610,itu_province,south_america,3,0.0,524450.7361629322,524450.7361629322,615450.7361629322
1611,igra_province,eastern_europe,4,50.67624701606718,573390.5215553575,573441.1978023737,615441.1978023737
1612,nanchang_province,east_asia,4,11291.484665648608,413958.72466897103,425250.2093346197,615250.2093346197
1613,bezhetskaya_province,eastern_europe,4,0.455391468242505,463237.5565375474,463238.0119290156,615238.0119290156
1614,nye_province,north_america,4,549952.2634605133,0.0,549952.2634605133,614952.2634605133
1615,knyazhaya_province,eastern_europe,8,2911.7612446278645,333610.8333067002,336522.5945513281,614522.5945513281
1616,aki_province,east_asia,5,8.110483085278279,376971.15956143447,376979.27004451974,612979.2700445197
1617,doaba_province,south_asia,5,263211.2835506304,0.0,263211.2835506304,612211.2835506304
1618,mashi_province,central_africa,10,375723.9576014279,0.0,375723.9576014279,611723.9576014279
1619,bakanas_province,central_asia,5,567489.1173964103,0.0,567489.1173964103,611489.1173964103
1620,kosta,south_asia,7,284455.00151788694,0.0,284455.00151788694,611455.0015178869
1621,middle_zambezi_province,southern_africa,5,443552.340215804,0.0,443552.340215804,610552.3402158039
1622,nottaway_province,north_america,7,0.0,359057.71796101506,359057.71796101506,610057.7179610151
1623,muang_phuan_province,south_east_asia,4,11105.600364978325,466731.2378228788,477836.8381878572,608836.8381878572
1624,beljamen_province,eastern_europe,7,205694.504086749,0.0,205694.504086749,607694.5040867489
1625,yazd_province,middle_east,6,527812.7286704521,0.0,527812.7286704521,606812.7286704521
1626,kawar_province,west_africa,6,365161.4516923626,0.0,365161.4516923626,606161.4516923625
1627,gangneung_province,east_asia,6,540.5768784317279,431573.11633697216,432113.69321540394,606113.6932154039
1628,fante_province,west_africa,6,48106.5668105513,0.0,48106.5668105513,606106.5668105513
1629,deir_province,middle_east,5,570701.0250295749,0.0,570701.0250295749,605701.0250295749
1630,malnad,south_asia,7,148070.99913370804,30213.179883910656,178284.1790176187,605284.1790176188
1631,al_jifar_province,north_africa,4,550918.7454732127,0.0,550918.7454732127,604918.7454732127
1632,sayhad_province,middle_east,5,447825.70677197527,0.0,447825.70677197527,603825.7067719753
1633,urua_province,east_africa,7,292248.8565947792,0.0,292248.8565947792,603248.8565947792
1634,bambara_province,west_africa,6,249418.25715043838,0.0,249418.25715043838,602418.2571504384
1635,suzdal_province,eastern_europe,4,107.701680277418,501704.9986144874,501812.7002947648,601812.7002947648
1636,akkol_province,central_asia,7,434414.8456648263,0.0,434414.8456648263,601414.8456648262
1637,ningxia_province,east_asia,4,347250.1309016142,0.0,347250.1309016142,601250.1309016142
1638,nam_sach_province,south_east_asia,4,4703.960090071205,473188.4319090639,477892.3919991351,600892.3919991351
1639,penza_province,eastern_europe,10,26627.135437135566,0.0,26627.135437135566,600627.1354371356
1640,chipion_province,south_america,9,482476.98045115545,0.0,482476.98045115545,600476.9804511555
1641,lower_brunei_province,south_east_asia,3,210.20916972365552,447862.1862132539,448072.39538297756,600072.3953829776
1642,temascaltepec_province,north_america,4,6236.619228084898,270779.5339981067,277016.15322619164,600016.1532261916
1643,changane_province,southern_africa,4,449667.64072981954,0.0,449667.64072981954,599667.6407298195
1644,yetkul_province,north_asia,5,25755.5499809263,397739.4233890579,423494.9733699842,597494.9733699842
1645,filastin_province,middle_east,9,366858.53546220367,0.0,366858.53546220367,596858.5354622037
1646,ngalakan_province,australasia,8,0.0,94776.05762881978,94776.05762881978,596776.0576288197
1647,baramahal,south_asia,7,130594.07928376982,0.0,130594.07928376982,596594.0792837698
1648,putao_province,south_east_asia,5,2728.342772287695,473488.7435147293,476217.086287017,596217.086287017
1649,yamama_province,middle_east,4,473571.9395297357,0.0,473571.9395297357,595571.9395297357
1650,camaguey_province,north_america,4,504395.70966682205,0.0,504395.70966682205,595395.7096668221
1651,guangzhou_henan_province,east_asia,8,367322.4651944555,11327.468183312567,378649.9333777681,594649.933377768
1652,andijan_province,central_asia,5,153339.65209265894,0.0,153339.65209265894,594339.6520926589
1653,namew_province,north_america,5,0.0,495237.21175133,495237.21175133,593237.21175133
1654,yizhou_liaodong_province,east_asia,6,26889.258866507167,141848.54166115605,168737.80052766323,592737.8005276632
1655,bicchuu_province,east_asia,4,400.23740268941776,380372.7037501148,380772.9411528042,591772.9411528041
1656,kakheti_province,eastern_europe,6,11036.763646078754,350306.0715518919,361342.8351979707,591342.8351979706
1657,qamuda_province,north_africa,5,425235.09438868816,0.0,425235.09438868816,591235.0943886881
1658,wamesa_province,pacific_islands,5,6.7720486666282484,379798.71950938675,379805.4915580534,590805.4915580534
1659,talas_province,central_asia,6,338743.71307885763,0.0,338743.71307885763,590743.7130788576
1660,unamakik_province,north_america,7,1348.4661328519633,366163.9385402235,367512.4046730754,590512.4046730754
1661,passamaquoddy_province,north_america,4,746.3124205495302,333705.73700150545,334452.049422055,590452.049422055
1662,menglian_province,east_asia,6,1423.5705501464731,251890.7781475394,253314.34869768587,590314.3486976859
1663,simsir_province,eastern_europe,6,11180.280059183007,0.0,11180.280059183007,590180.280059183
1664,raska_province,eastern_europe,5,0.0,332696.2015873196,332696.2015873196,588696.2015873196
1665,south_turkana_province,east_africa,4,322162.7167224883,0.0,322162.7167224883,588162.7167224883
1666,kisama_province,central_africa,8,297739.80342422007,0.0,297739.80342422007,587739.8034242201
1667,tathlith_province,middle_east,6,485278.4132589238,0.0,485278.4132589238,587278.4132589238
1668,gobi_altai_province,east_asia,6,443878.1804876491,0.0,443878.1804876491,586878.180487649
1669,zhongzhou_province,east_asia,4,113.58284857823412,358252.3534460372,358365.93629461544,586365.9362946155
1670,xilong_province,east_asia,5,0.0,266027.930789466,266027.930789466,586027.930789466
1671,malingo_province,central_africa,9,271437.65563733905,0.0,271437.65563733905,584437.655637339
1672,mimasaka_province,east_asia,4,60.8230273336186,384765.8586757363,384826.6817030699,583826.68170307
1673,namwon_province,east_asia,4,30457.660691473568,186784.27817395277,217241.93886542635,583241.9388654263
1674,garha_mandla,south_asia,6,370307.68437960587,0.0,370307.68437960587,582307.6843796058
1675,west_shoshone_province,north_america,5,496959.8777221346,0.0,496959.8777221346,581959.8777221346
1676,waikato_province,australasia,3,0.0,274071.22617341497,274071.22617341497,581071.226173415
1677,kano_province,west_africa,4,376759.1653530404,0.0,376759.1653530404,580759.1653530403
1678,ust_yurt_province,central_asia,6,512577.1057204989,0.0,512577.1057204989,580577.105720499
1679,selenga_province,east_asia,5,4827.136723063887,281582.9876913477,286410.1244144116,580410.1244144116
1680,mino_province,east_asia,8,367.3400615318818,287796.0647873027,288163.40484883456,580163.4048488345
1681,tengchong_province,east_asia,5,57.290067709434254,269947.58487534145,270004.8749430509,580004.8749430509
1682,tabuk_province,middle_east,7,433965.4121439337,0.0,433965.4121439337,579965.4121439337
1683,antankarana_province,east_africa,3,44594.34448193323,317085.34303932625,361679.6875212595,579679.6875212595
1684,itajuba_province,south_america,4,0.0,504877.5829813701,504877.5829813701,578877.58298137
1685,dukundeka_province,north_america,5,22247.55109478692,311785.0477842512,334032.5988790382,578032.5988790381
1686,vijaya_province,south_east_asia,4,3778.6172359911907,474994.1978061401,478772.81504213135,577772.8150421313
1687,lata,south_asia,6,339065.2913106658,13160.145108266157,352225.43641893193,577225.4364189319
1688,valley_of_the_lakes_province,east_asia,8,377623.0896169675,61229.6104048454,438852.70002181287,576852.7000218129
1689,sorath,south_asia,5,332424.57948366506,0.0,332424.57948366506,576424.5794836651
1690,kangra_province,south_asia,13,31990.680468478593,133314.21772061885,165304.89818909747,575304.8981890974
1691,vyatka_province,eastern_europe,5,112.82358357562163,534821.1408381358,534933.9644217115,574933.9644217115
1692,usolye_province,eastern_europe,5,327.81708957516094,459363.98854714044,459691.8056367156,574691.8056367156
1693,north_dobruja_province,eastern_europe,7,121527.61059734593,0.0,121527.61059734593,574527.610597346
1694,hongju_province,east_asia,5,91102.62924852224,208320.1453302049,299422.77457872714,574422.7745787271
1695,yongchang_province,east_asia,7,0.0,300408.5622358016,300408.5622358016,574408.5622358016
1696,ulaan_province,east_asia,4,429085.2443672894,0.0,429085.2443672894,574085.2443672894
1697,lopskaya_province,eastern_europe,8,1803.2646852896833,292157.7360778214,293961.0007631111,573961.000763111
1698,lang_son_province,south_east_asia,6,808.4367400269932,479346.0192873464,480154.4560273734,573154.4560273734
1699,puan_province,east_asia,4,1268.0237556750772,319724.2174067577,320992.24116243277,572992.2411624328
1700,iyo_province,east_asia,6,421.23416572297947,353211.5154542481,353632.7496199711,572632.749619971
1701,kermanshah_province,middle_east,6,107483.90313563863,0.0,107483.90313563863,570483.9031356387
1702,kazusa_province,east_asia,5,2150.7999648524165,434170.7876020031,436321.5875668555,570321.5875668555
1703,nishapur_province,central_asia,4,429221.3493812305,0.0,429221.3493812305,570221.3493812305
1704,yauri_province,west_africa,5,166987.9768055391,0.0,166987.9768055391,569987.9768055391
1705,peribonka_province,north_america,8,1.3588545691683391,328188.6524699911,328190.01132456027,569190.0113245603
1706,tamasna_province,north_africa,8,347985.53175822296,0.0,347985.53175822296,567985.531758223
1707,ajan_province,east_africa,5,409529.6947621787,0.0,409529.6947621787,567529.6947621787
1708,odoyev_province,eastern_europe,4,314.8918203430121,360836.74558592594,361151.637406269,567151.6374062689
1709,south_muntenia_province,eastern_europe,7,60775.822962626145,46163.44663511132,106939.26959773747,565939.2695977375
1710,oujda_province,north_africa,5,297891.6396004528,0.0,297891.6396004528,564891.6396004529
1711,lower_carniola_province,eastern_europe,5,1007.4559612449098,511207.23581690615,512214.6917781511,564214.6917781511
1712,bursol_province,north_asia,4,345287.91578545247,0.0,345287.91578545247,563287.9157854525
1713,borisoglebsk_province,eastern_europe,8,48101.45302015975,0.0,48101.45302015975,563101.4530201597
1714,tadla_province,north_africa,6,233079.08340684813,0.0,233079.08340684813,563079.0834068481
1715,adzera_province,pacific_islands,5,19.536809991337496,427821.73886182037,427841.2756718117,562841.2756718117
1716,anshun_province,east_asia,6,774.6077356141924,397887.219870674,398661.82760628825,562661.8276062883
1717,baytak_province,central_asia,4,343621.4861413576,0.0,343621.4861413576,562621.4861413576
1718,jolof_province,west_africa,3,373570.6879685534,0.0,373570.6879685534,562570.6879685534
1719,upper_gezira_province,east_africa,5,317541.1999730347,0.0,317541.1999730347,562541.1999730347
1720,wardandi_province,australasia,9,0.0,0.0,0.0,562000.0
1721,yuru_kyara_province,north_america,5,50835.88213468257,411146.5619790544,461982.444113737,561982.444113737
1722,gosaoie_province,north_america,5,0.0,288094.73691866937,288094.73691866937,561094.7369186693
1723,xinhui_province,east_asia,3,6977.968030494352,278809.21733397804,285787.18536447233,560787.1853644723
1724,north_pskov_province,eastern_europe,6,2268.1732089015595,363434.8149053919,365702.9881142935,560702.9881142934
1725,ranchi_province,south_asia,5,152472.86025615947,0.0,152472.86025615947,560472.8602561594
1726,khaaso_province,west_africa,5,368965.2778719761,0.0,368965.2778719761,559965.2778719761
1727,wonju_province,east_asia,5,0.0,372634.0776416725,372634.0776416725,559634.0776416725
1728,barlad_province,eastern_europe,8,10425.686270295226,0.0,10425.686270295226,558425.6862702953
1729,qasr_qand_province,middle_east,5,405381.1676781332,0.0,405381.1676781332,557381.1676781331
1730,nzere_province,central_africa,7,175405.8470812548,0.0,175405.8470812548,555405.8470812548
1731,palopo_province,south_east_asia,5,696.0200985046686,339627.8558556703,340323.87595417496,555323.875954175
1732,hirda_province,middle_east,5,337149.318049514,0.0,337149.318049514,555149.318049514
1733,beloe_province,eastern_europe,5,1105.5322011644837,437051.3583578378,438156.8905590023,554156.8905590023
1734,kwanza_province,central_africa,6,77881.6233051465,220913.98365430243,298795.60695944895,553795.6069594489
1735,rampur_rokhilkhand_province,south_asia,4,250659.70070073562,52766.180590994234,303425.88129172986,553425.8812917299
1736,voronezh_province,eastern_europe,6,13126.536922233821,0.0,13126.536922233821,553126.5369222339
1737,yirandali_province,australasia,8,309044.2535865947,0.0,309044.2535865947,553044.2535865947
1738,khovd_province,east_asia,7,306963.99945532496,58004.22769238535,364968.2271477103,552968.2271477103
1739,soria_province,western_europe,9,14153.662841455825,129796.47667806264,143950.13951951845,552950.1395195185
1740,sizhou_province,east_asia,5,353593.1938614044,0.0,353593.1938614044,552593.1938614044
1741,naju_province,east_asia,8,88580.73694809576,276930.3673494174,365511.10429751314,552511.1042975131
1742,wari_province,south_america,6,0.0,252742.09427469774,252742.09427469774,551742.0942746977
1743,yanzhou_province,east_asia,4,674.2727313197056,251482.62649797124,252156.89922929095,551156.8992292909
1744,south_oltenia_province,eastern_europe,7,67998.71288696627,280887.5915313526,348886.30441831885,550886.3044183189
1745,ewe_province,west_africa,7,282146.59023573395,0.0,282146.59023573395,550146.590235734
1746,central_adamawa_province,central_africa,6,369806.4024847312,0.0,369806.4024847312,549806.4024847313
1747,buru_province,south_east_asia,6,36.2974839943549,298140.36028394644,298176.6577679408,549176.6577679408
1748,illyria_province,eastern_europe,5,33801.63858883223,214189.40917041188,247991.0477592441,548991.0477592441
1749,penobscot_province,north_america,7,1322.2492982112142,463778.8072541305,465101.0565523417,548101.0565523417
1750,tibesti_province,west_africa,6,399099.9437277358,0.0,399099.9437277358,548099.9437277358
1751,rewa_kantha,south_asia,3,374911.84254513466,0.0,374911.84254513466,547911.8425451347
1752,dingnan_province,east_asia,4,259.3993024109583,389180.21242230723,389439.61172471824,547439.6117247182
1753,beloozero_province,eastern_europe,5,10102.961371354551,441854.43360966153,451957.39498101606,546957.394981016
1754,jundiai_province,south_america,3,0.0,499068.0713167697,499068.0713167697,546068.0713167697
1755,fez_province,north_africa,8,216240.5459876787,0.0,216240.5459876787,545240.5459876787
1756,central_kongo_province,central_africa,5,55788.29618116427,240825.42655009092,296613.72273125517,544613.7227312552
1757,mayi_kutuna_province,australasia,10,0.0,0.0,0.0,544000.0
1758,sartlan_province,north_asia,5,115833.31737441939,197770.6595033629,313603.97687778226,543603.9768777823
1759,zeta_province,eastern_europe,5,5722.503375367114,355270.6034433427,360993.1068187099,542993.1068187099
1760,gongju_province,east_asia,6,58297.91447718317,248497.21044553365,306795.1249227168,542795.1249227169
1761,tambov_province,eastern_europe,10,29346.683451886347,0.0,29346.683451886347,542346.6834518863
1762,dzisna_province,eastern_europe,6,989.3687592371101,455996.0163154518,456985.385074689,541985.3850746889
1763,takelma_province,north_america,6,16674.60836195985,426173.2714589437,442847.8798209036,541847.8798209035
1764,northland_province,australasia,5,340.18618638839484,474905.9287446937,475246.1149310821,541246.1149310821
1765,yoberrore_province,australasia,7,287158.6454583675,0.0,287158.6454583675,541158.6454583674
1766,yongning_province,east_asia,5,0.0,436130.591904263,436130.591904263,541130.591904263
1767,minya_province,north_africa,4,406808.50213398563,0.0,406808.50213398563,540808.5021339856
1768,jinning_province,east_asia,4,1191.6261049344157,357468.7281229434,358660.3542278778,540660.3542278778
1769,north_epirus_province,eastern_europe,5,8684.210798080137,261720.07466557313,270404.2854636533,540404.2854636533
1770,kurmysh_province,eastern_europe,5,605.6024315755751,183710.4035409557,184316.00597253127,540316.0059725313
1771,jiading_province,east_asia,6,56829.30554539485,342292.695984455,399122.00152984983,540122.0015298498
1772,southern_desh,south_asia,8,148103.5136342033,23273.27638564341,171376.7900198467,539376.7900198468
1773,south_pskov_province,eastern_europe,6,2168.3008409068743,230694.90871516423,232863.20955607112,538863.2095560711
1774,okeechobee_province,north_america,4,169102.9780213794,65554.12228586413,234657.1003072435,538657.1003072435
1775,herat_province,central_asia,7,392387.27977979305,0.0,392387.27977979305,538387.279779793
1776,upper_malawi_province,east_africa,3,190212.8245654135,219672.71956806985,409885.5441334834,536885.5441334834
1777,shimousa_province,east_asia,4,1842.61542006254,379485.9928823526,381328.6083024151,536328.6083024151
1778,bahnasa_province,north_africa,4,460875.97440711525,0.0,460875.97440711525,535875.9744071153
1779,bambouk_province,west_africa,3,219868.62979667605,0.0,219868.62979667605,534868.629796676
1780,arran_province,eastern_europe,6,375051.8154965207,1502.41614926376,376554.23164578446,534554.2316457845
1781,wugang_province,east_asia,4,2808.2367278129996,477238.69564109866,480046.9323689117,534046.9323689117
1782,upper_brunei_province,south_east_asia,4,520.1561672017642,488524.26052726316,489044.41669446486,534044.4166944649
1783,khammamet_province,south_asia,6,87025.77043792322,0.0,87025.77043792322,534025.7704379233
1784,hyuuga_province,east_asia,8,4109.761490177301,363817.7275503386,367927.4890405159,533927.4890405159
1785,annaba_province,north_africa,9,115361.90249117985,0.0,115361.90249117985,533361.9024911799
1786,lavoro_province,western_europe,7,54295.27877265529,36925.927730168456,91221.20650282374,533221.2065028237
1787,gamrun_province,middle_east,5,417363.2426391614,0.0,417363.2426391614,532363.2426391614
1788,shaam_province,middle_east,5,460282.69806033024,0.0,460282.69806033024,532282.6980603302
1789,umsobomvu_province,southern_africa,6,125799.47760020487,111372.71507410752,237172.1926743124,532172.1926743124
1790,tidore_province,south_east_asia,7,287.4921641040628,419747.4939579593,420034.98612206336,532034.9861220634
1791,sweetwater_province,north_america,7,253451.23695686492,0.0,253451.23695686492,531451.236956865
1792,pingle_province,east_asia,4,0.0,272147.3015501324,272147.3015501324,531147.3015501323
1793,jahrom_province,middle_east,6,326522.8056864641,0.0,326522.8056864641,530522.8056864641
1794,dali_province,east_asia,8,7092.984119251178,309288.5814897508,316381.565609002,530381.565609002
1795,e_omita_i_province,north_america,5,143671.52201803826,0.0,143671.52201803826,529671.5220180382
1796,ise_province,east_asia,6,1214.0638756862647,283739.0029296259,284953.06680531224,528953.0668053122
1797,waskaganish_province,north_america,9,0.0,323817.3482212313,323817.3482212313,528817.3482212313
1798,heyuan_province,east_asia,4,1168.7668790036244,294588.2528993498,295757.0197783534,527757.0197783534
1799,konya_province,middle_east,7,372546.8583309809,0.0,372546.8583309809,527546.8583309809
1800,cherdyn_province,eastern_europe,5,0.0,402903.08719932847,402903.08719932847,526903.0871993285
1801,say_province,west_africa,5,277840.31058254174,0.0,277840.31058254174,526840.3105825417
1802,winooski_province,north_america,4,1260.8822816659556,496904.36304922897,498165.24533089495,526165.245330895
1803,old_manding_province,west_africa,7,216030.7744601724,0.0,216030.7744601724,526030.7744601724
1804,bost_province,middle_east,7,356575.2155931473,0.0,356575.2155931473,525575.2155931473
1805,harima_province,east_asia,5,684.5906820376997,351844.8708380544,352529.4615200921,525529.4615200921
1806,guangzhou_province,east_asia,6,423.7613089296183,319987.94388448144,320411.7051934111,525411.7051934111
1807,oleshia_province,eastern_europe,5,107122.41388837462,0.0,107122.41388837462,525122.4138883746
1808,kashmir_province,south_asia,13,24448.434479901596,122072.07462583875,146520.50910574035,524520.5091057403
1809,quanzhou_guangxi_province,east_asia,4,842.7608690243796,378433.5141728745,379276.2750418989,524276.27504189895
1810,milano_province,western_europe,4,25284.309724954175,185341.70686250518,210626.01658745937,523626.01658745937
1811,linjiang_province,east_asia,3,2161.0818126005315,158039.05990674425,160200.14171934477,523200.14171934477
1812,tula_russia_province,eastern_europe,4,1385.397106155192,137764.7963377386,139150.19344389378,523150.1934438938
1813,banavasi,south_asia,5,159444.83377829305,65429.08773255206,224873.9215108451,522873.9215108451
1814,mouhoun_province,west_africa,5,229218.73489820972,0.0,229218.73489820972,522218.7348982097
1815,hatun_kanar_province,south_america,7,4709.141874715453,297473.9021818291,302183.04405654455,522183.04405654455
1816,rongzhou_province,east_asia,5,294.4474911442774,262857.77468367177,263152.22217481607,522152.22217481607
1817,megantic_province,north_america,7,0.20354372473237428,326012.47761547536,326012.6811592001,522012.6811592001
1818,north_sekani_province,north_america,4,0.0,429659.4180281899,429659.4180281899,521659.4180281899
1819,tarki_province,eastern_europe,5,311197.0678248031,0.0,311197.0678248031,521197.0678248032
1820,baghdad_province,middle_east,6,403835.4720922457,0.0,403835.4720922457,520835.4720922457
1821,gapsan_province,east_asia,3,226.79185505450437,499531.6516380075,499758.44349306193,520758.44349306193
1822,lianzhou_guangdong_province,east_asia,4,35.16334924018256,276691.3915120838,276726.55486132397,519726.554861324
1823,tuapse_province,eastern_europe,6,3111.588242239592,64342.08620645576,67453.67444869535,519453.6744486954
1824,guaratuba_province,south_america,7,0.0,333250.9246065186,333250.9246065186,519250.92460651865
1825,lamu_archipelago_province,east_africa,4,273167.36676663475,0.0,273167.36676663475,519167.3667666347
1826,sumatran_islands_province,south_east_asia,7,1048.2107696202108,201641.49825339182,202689.70902301202,518689.709023012
1827,nimiipuu_province,north_america,7,6835.817790716426,165041.7368461997,171877.55463691612,517877.55463691615
1828,ayutthaya_province,south_east_asia,5,253330.1092660549,66293.51182795851,319623.62109401345,517623.62109401345
1829,venice_province,western_europe,7,18683.10755304628,107857.30772808884,126540.41528113512,517540.4152811351
1830,winisk_province,north_america,9,0.0,210316.12115132,210316.12115132,517316.12115132
1831,upper_save_province,southern_africa,5,81084.71390190822,335865.4689862412,416950.1828881494,516950.18288814946
1832,east_gandak_province,south_asia,6,7100.023319017048,290748.44573226356,297848.46905128064,516848.4690512806
1833,tyenga_province,west_africa,4,392684.32347752654,0.0,392684.32347752654,516684.32347752654
1834,damghan_province,middle_east,5,416570.09021811653,0.0,416570.09021811653,516570.09021811653
1835,dalai_nuur_province,east_asia,5,199446.9061075193,0.0,199446.9061075193,516446.9061075193
1836,chilcotin_province,north_america,5,3942.52227166003,314275.0524025314,318217.5746741914,516217.5746741914
1837,siauliai_province,eastern_europe,5,433.58503596212034,183094.73521923507,183528.32025519718,515528.3202551972
1838,western_crow_province,north_america,7,241031.96222307105,0.0,241031.96222307105,515031.962223071
1839,qingyuan_province,east_asia,6,165.1474624729568,376775.48845960223,376940.63592207513,514940.63592207513
1840,yazhou_province,east_asia,5,1061.1316916657931,203820.03155775674,204881.16324942253,514881.16324942256
1841,meskheti_province,eastern_europe,8,179.87602935424937,294617.4148036105,294797.29083296476,514797.29083296476
1842,han_hwechin_province,north_america,5,0.0,441886.2114186464,441886.2114186464,513886.2114186464
1843,jinan_province,east_asia,7,74009.8544334347,0.0,74009.8544334347,513009.8544334347
1844,kaarta_province,west_africa,6,269908.05723586096,0.0,269908.05723586096,512908.05723586096
1845,wa_province,west_africa,5,186820.21804766796,0.0,186820.21804766796,512820.218047668
1846,erzurum_province,eastern_europe,9,9926.6279992698,69407.26254066419,79333.89053993399,512333.890539934
1847,lower_wami_province,east_africa,4,232295.4931494891,0.0,232295.4931494891,512295.4931494891
