global_rank,province,macro_region,location_count,maximum_irrigation_capacity_people,maximum_land_improvement_capacity_people,maximum_infrastructure_capacity_people,maximum_population_capacity_development_100_people
2088,tepeyacac_province,north_america,5,55739.13514035486,160122.06998916203,215861.2051295169,457718.8557707065
2089,medjerda_province,north_africa,7,161798.1071673755,0.0,161798.1071673755,457647.8705632975
2090,shunning_province,east_asia,5,0.0,134221.09215230795,134221.09215230795,456998.72867134644
2091,epexiwitk_province,north_america,6,5746.444457430139,175133.4661152616,180879.91057269173,455489.8993942782
2092,oshima_province,east_asia,6,15.359250197013926,280739.5577892397,280754.9170394367,455349.2816693663
2093,aydin_province,middle_east,8,271201.31645961455,0.0,271201.31645961455,454726.4810170664
2094,upper_wami_province,east_africa,4,198027.54695527628,0.0,198027.54695527628,454530.9903246858
2095,kampili,south_asia,5,81798.96639900851,0.0,81798.96639900851,454273.8371988846
2096,mahadeo,south_asia,5,251491.44746237344,0.0,251491.44746237344,453927.8783951701
2097,fengyang_province,east_asia,3,233200.1115892315,0.0,233200.1115892315,453600.1255378854
2098,chactemal_province,north_america,6,87074.51666989845,27892.120737841215,114966.63740773966,453337.4670837071
2099,pennacook_province,north_america,4,830.4914324230343,219495.10996290934,220325.60139533237,452616.3015697489
2100,vastergotland_province,western_europe,12,3236.4838491448972,83920.75973209401,87157.24358123892,452426.8990288938
2101,narangga_province,australasia,8,0.0,0.0,0.0,452250.0
2102,darab_province,middle_east,5,229660.53849381505,0.0,229660.53849381505,451868.1058055419
2103,niineniiniicie_province,north_america,4,198349.7399537557,0.0,198349.7399537557,450393.4574479752
2104,bizen_province,east_asia,3,92.7233215401843,234150.18702977028,234242.91035131045,450273.27414522425
2105,gwiriko_province,west_africa,6,119789.28874712007,0.0,119789.28874712007,449762.94984051015
2106,barga_province,north_asia,7,596.1477224896435,246934.2472031131,247530.39492560274,449471.69429130305
2107,lower_rufiji_province,east_africa,3,128376.8882654781,106926.74359201582,235303.63185749392,449216.58583968075
2108,ahvaz_province,middle_east,6,311715.3831461867,0.0,311715.3831461867,448554.80603946
2109,tengrela_province,west_africa,6,157631.11765784986,0.0,157631.11765784986,448460.0073650811
2110,peshawar_province,south_asia,5,103593.99936143475,64651.42721004497,168245.4265714797,448026.10489291465
2111,nauset_province,north_america,4,33385.826481459335,109456.5243271381,142842.35080859743,447572.6446596721
2112,asante_province,west_africa,5,188807.2153028861,0.0,188807.2153028861,446408.1172157469
2113,simivu_province,east_africa,3,123878.41587683099,27865.416487194838,151743.83236402582,446336.81140952907
2114,kulab_province,central_asia,6,88965.65622498894,62185.54651133501,151151.20273632393,445670.10307836445
2115,matlatzinco_province,north_america,6,49882.446081242815,142151.99170240774,192034.43778365056,445538.74250660685
2116,kaya_paha_province,north_america,3,269967.996224488,0.0,269967.996224488,445463.99575254903
2117,xinzhou_province,east_asia,4,1360.1419965199136,0.0,1360.1419965199136,444780.15974608494
2118,baishan_province,east_asia,4,329.0669298436584,166882.7148361473,167211.78176599095,444613.25448673987
2119,annan_guizhou_province,east_asia,3,0.0,197168.51580799103,197168.51580799103,444564.5802839899
2120,oumi_province,east_asia,6,687.324719459766,282079.02117540466,282766.3458948644,444112.1391317225
2121,liganha_province,east_africa,4,166728.28550767692,0.0,166728.28550767692,444069.32119613653
2122,tavastland_province,western_europe,12,4597.078390014117,134028.09281423953,138625.17120425365,443953.3176047854
2123,lower_mazowe_province,southern_africa,4,220426.8009128386,0.0,220426.8009128386,443730.15102694347
2124,jujuy_province,south_america,7,56925.479680400924,0.0,56925.479680400924,443166.164640451
2125,iwami_province,east_asia,5,8.99921649673831,260724.43595210515,260733.4351686019,442950.1145646771
2126,orhei_province,eastern_europe,6,7648.184565992789,0.0,7648.184565992789,442854.20763674186
2127,cismonte_province,western_europe,4,18056.14651116188,84047.76763325946,102103.91414442133,442241.90341247397
2128,imakia_province,north_asia,3,314763.48162570136,0.0,314763.48162570136,441858.9168289141
2129,sorochinskaya_province,eastern_europe,8,100503.17146333084,0.0,100503.17146333084,441566.0678962472
2130,dharug_province,australasia,7,17688.221732033628,66794.9508224289,84483.17255446254,441543.56912377034
2131,lower_carinthia_province,western_europe,6,271.77212638642254,230165.56884687947,230437.34097326588,441492.00859492406
2132,ashuanipi_province,north_america,8,0.0,200403.5049607381,200403.5049607381,441453.94308083033
2133,nusaybin_province,middle_east,7,276692.79070543987,25776.441898907673,302469.2326043475,440402.886679891
2134,norridgewock_province,north_america,5,165.1263913549537,340245.8978676517,340411.0242590067,440337.40229138255
2135,yeniseysk_province,north_asia,4,0.0,240195.1626512872,240195.1626512872,440094.5579826981
2136,chaiyaphum_province,south_east_asia,6,109081.3724244181,0.0,109081.3724244181,438841.54397747037
2137,khujand_province,central_asia,5,250536.4775001455,16211.991147061733,266748.46864720725,438467.02722810814
2138,ongiin_province,east_asia,5,131620.59715975376,13904.361483899922,145524.9586436537,438215.5784741104
2139,north_ktunaxa_province,north_america,6,206.13910701048258,259444.45562048623,259650.5947274967,437231.9190684338
2140,awa_province,east_asia,7,266.0024030755681,189926.47451176573,190192.4769148413,436716.5365291964
2141,heves_province,eastern_europe,4,27319.34302192796,198687.4357626749,226006.77878460288,436507.62613267824
2142,biga_province,middle_east,8,159621.29082422442,0.0,159621.29082422442,436073.95217725245
2143,thubun_province,north_america,7,0.0,300544.5446524804,300544.5446524804,435987.6127340404
2144,shangzhou_province,east_asia,9,0.0,0.0,0.0,435375.0
2145,maui_province,pacific_islands,5,0.0,267407.77580047393,267407.77580047393,434708.7477755331
2146,kiralyfold_province,eastern_europe,7,1353.3168208407437,130710.85290713506,132064.1697279758,434322.19094397285
2147,starodub_province,eastern_europe,3,129.35873339538364,363579.58891259506,363708.9476459904,432797.5661017392
2148,fon_province,west_africa,4,182561.70493734797,0.0,182561.70493734797,432631.9180545165
2149,dechang_province,east_asia,4,402.7942945217486,234452.82856085783,234855.6228553796,431837.575712302
2150,pungwe_province,southern_africa,5,183276.38745495366,18050.102757521778,201326.49021247544,431242.3014890349
2151,funing_province,east_asia,3,18.434916458403215,195419.35543750224,195437.79035396065,430242.51414820575
2152,atacama_province,south_america,6,286386.059952769,0.0,286386.059952769,430184.31744686514
2153,biu_province,west_africa,5,167702.74669716635,0.0,167702.74669716635,429415.59003431216
2154,gaozhou_province,east_asia,4,343.4882992551256,249307.9493404358,249651.4376396909,429357.86734465224
2155,yaren_province,eastern_europe,7,59.333402779680064,231407.0586274438,231466.39203022348,429149.6910340014
2156,sevilla_province,western_europe,9,152435.52899065753,0.0,152435.52899065753,429114.9701144897
2157,konchuko_province,south_america,8,317.7015014680003,136989.15033295096,137306.85183441895,428970.20831372135
2158,sopron_province,eastern_europe,4,39828.84324587015,0.0,39828.84324587015,428432.44865160395
2159,bale_province,east_africa,4,123231.56364259603,145407.09606581094,268638.65970840695,428218.49217195786
2160,karachev_province,eastern_europe,5,1484.7578374930022,124994.519702649,126479.27754014201,428039.1872326598
2161,ruaha_province,east_africa,4,270759.44758956385,0.0,270759.44758956385,427229.3785382593
2162,tzintzuntzan_province,north_america,7,30586.355679747405,0.0,30586.355679747405,425909.6501397159
2163,huila_province,central_africa,9,143957.20843260232,0.0,143957.20843260232,425201.8594866776
2164,sagami_province,east_asia,3,374.37020954866585,171451.21147837298,171825.58168792163,425053.7793989118
2165,atakpame_province,west_africa,4,187698.9439453131,0.0,187698.9439453131,424911.3119384773
2166,mahu_province,east_asia,5,0.0,202485.69601618656,202485.69601618656,424671.4080182099
2167,ayaviri_province,south_america,9,47.00624945667301,18303.17739184665,18350.183641303323,424518.95659646625
2168,bacs_province,eastern_europe,4,114107.38535707394,0.0,114107.38535707394,424245.80852670816
2169,starodub_siverskyi_province,eastern_europe,7,545.0491977150044,91509.8505936804,92054.8997913954,424186.7622653198
2170,taizhou_nanzhili_province,east_asia,3,194738.1013602648,42254.709937881344,236992.81129814612,424116.9127104144
2171,yulin_guangxi_province,east_asia,3,959.7902058129082,248891.71576183388,249851.5059676468,423957.94421360263
2172,kachen_province,eastern_europe,5,49470.514591515064,33718.24306538594,83188.75765690101,423212.35236401367
2173,avalon_province,north_america,4,0.0,177549.86829337451,177549.86829337451,422493.60183004633
2174,szabolcs_province,eastern_europe,5,56502.09292432398,79619.50201118253,136121.59493550652,422011.79430244485
2175,dracenois_province,western_europe,5,5923.239236719173,153843.99329308575,159767.2325298049,421613.1365960305
2176,charka_province,south_america,9,31550.26367299016,0.0,31550.26367299016,421369.0466321139
2177,malmohus_province,western_europe,3,8226.139658075006,258071.48408712493,266297.62374519993,421084.8267133499
2178,shouzhou_province,east_asia,3,255104.45655573625,0.0,255104.45655573625,420867.5136252033
2179,ugalla_province,east_africa,5,113792.82640834626,0.0,113792.82640834626,419391.9297093896
2180,enlhet_province,south_america,8,129888.26764087545,17424.504445144332,147312.77208601977,418851.86859677226
2181,sergiyevsk_province,eastern_europe,5,11508.854936921016,0.0,11508.854936921016,417947.46180403617
2182,chin_province,south_asia,6,1298.6914655607434,198047.3279861647,199346.0194517254,417764.2718831911
2183,vastmanland_province,western_europe,7,748.2243885054165,160556.9285790497,161305.15296755513,417718.29708849953
2184,buir_nuur_province,east_asia,4,120787.196677278,87159.04094256737,207946.23761984537,417314.5173223261
2185,autlan_province,north_america,6,39424.92132804842,0.0,39424.92132804842,416728.0364940545
2186,dalarna_province,western_europe,12,1275.995046292527,155102.94965208415,156378.9446983767,416676.31278567377
2187,cuitzeo_province,north_america,5,31351.19064518528,85593.59928352069,116944.78992870596,416187.8886697942
2188,poltava_province,eastern_europe,6,34169.34889974215,0.0,34169.34889974215,415315.5175122099
2189,vasterbotten_province,western_europe,18,1088.8522734457415,69777.67458588466,70866.5268593304,414974.84271674673
2190,northern_sakhalin_province,east_asia,4,0.0,200812.91045805046,200812.91045805046,414914.52426530677
2191,ishma_province,south_america,11,124565.13848872067,19755.430329470844,144320.5688181915,414360.6399204655
2192,menabe_province,east_africa,7,180691.99323622035,0.0,180691.99323622035,413653.4923907479
2193,south_epirus_province,eastern_europe,5,2953.746852989123,185676.47817435692,188630.22502734605,413584.0031557643
2194,zhending_province,east_asia,10,89137.93005195096,0.0,89137.93005195096,413030.1713084448
2195,bear_river_province,north_america,6,139722.53063630007,29369.9717713645,169092.50240766458,412979.06520862266
2196,darumbal_province,australasia,8,139602.48206330586,0.0,139602.48206330586,412427.79232121905
2197,sahel_TUN_province,north_africa,5,261379.076758232,0.0,261379.076758232,411051.461353011
2198,zamfara_province,west_africa,5,184065.46492221716,0.0,184065.46492221716,410698.6480374943
2199,yulin_province,east_asia,5,106852.4308746526,0.0,106852.4308746526,410458.98473398417
2200,seles_province,central_africa,8,75662.04313270951,0.0,75662.04313270951,410244.79852429824
2201,dariganga_province,east_asia,5,93323.15139102176,0.0,93323.15139102176,409863.5453148995
2202,uglich_province,eastern_europe,3,0.0,294821.7823586436,294821.7823586436,409299.50515347405
2203,luangwa_province,central_africa,6,156959.93044814523,75671.94859081977,232631.87903896498,409085.8639188356
2204,central_macedonia_province,eastern_europe,6,51362.6001247269,0.0,51362.6001247269,408782.92514031776
2205,majerteen_province,east_africa,6,273146.5953136591,0.0,273146.5953136591,408539.91972786654
2206,xiliao_province,east_asia,6,200464.14355775714,0.0,200464.14355775714,407772.16150247684
2207,ife_province,west_africa,4,60227.1073251597,0.0,60227.1073251597,407505.4957408047
2208,ngarinyin_province,australasia,8,0.0,0.0,0.0,407250.0
2209,coliman_province,north_america,6,71179.31399855301,58781.19998721512,129960.51398576814,407205.5782339892
2210,ecchuu_province,east_asia,4,463.2394652276291,238273.21115232364,238736.45061755128,406953.5069447452
2211,jiazhou_province,east_asia,4,16594.02767770564,0.0,16594.02767770564,406793.2811374188
2212,mozambique_province,east_africa,5,39505.50573055912,0.0,39505.50573055912,405568.693946879
2213,fuzhou_sichuan_province,east_asia,3,1467.3300967091548,180964.00079053105,182431.3308872402,405485.2472481452
2214,placentia_province,north_america,5,0.0,209207.94207588775,209207.94207588775,405233.9348353738
2215,itkanaahtuusu_province,north_america,5,163139.86214459117,0.0,163139.86214459117,405157.3449126651
2216,muchinga_province,east_africa,6,184851.17471401836,0.0,184851.17471401836,403707.5715532706
2217,suizhou_province,east_asia,5,165328.61427008672,7087.383704285805,172415.99797437253,403217.99772116914
2218,orkhon_province,east_asia,4,4991.199645717776,219370.59489735408,224361.79454307185,403157.01886095584
2219,manan_province,north_america,4,422.39008537767336,254415.0730924938,254837.46317787148,402567.1460751054
2220,markahuamachuco_province,south_america,8,436.1326652516986,0.0,436.1326652516986,402115.64924840815
2221,tabriz_province,middle_east,6,228326.59581670392,0.0,228326.59581670392,401992.4202937919
2222,nguu_hoong_province,south_east_asia,4,358.08331233879954,268983.2655140971,269341.3488264359,400884.0174297404
2223,pozsony_province,eastern_europe,7,48436.31941773316,179149.18929067734,227585.50870841052,400033.6972969618
2224,canary_islands_province,north_africa,6,243265.6548378219,0.0,243265.6548378219,399673.86169254966
2225,kandi_province,west_africa,6,132170.64615211566,0.0,132170.64615211566,399566.97692113015
2226,dardanelles_province,eastern_europe,6,172036.61670907232,0.0,172036.61670907232,399416.1937977064
2227,thessaly_province,eastern_europe,8,105029.82739416127,0.0,105029.82739416127,399408.5558184314
2228,tak_province,south_east_asia,4,79770.81325891883,143206.47755402324,222977.29081294208,399349.45216455986
2229,novara_province,western_europe,6,7383.459046747495,166380.5143171753,173763.9733639228,399109.47003441316
2230,amgun_province,east_asia,6,0.0,209536.01125459897,209536.01125459897,398853.0126614239
2231,lanzhou_province,east_asia,6,0.0,119826.40588684863,119826.40588684863,398054.7066227047
2232,sena_province,southern_africa,4,110590.68843832325,0.0,110590.68843832325,397789.5244931136
2233,mangala_province,australasia,8,43547.58663371985,0.0,43547.58663371985,397741.03496293485
2234,kerman_province,middle_east,4,304324.75448514434,0.0,304324.75448514434,397490.34879578743
2235,jeonju_province,east_asia,4,69013.05071437615,177242.57237841559,246255.62309279173,397412.5759793907
2236,sauzas_province,north_america,4,173127.81253775035,0.0,173127.81253775035,397268.7891049692
2237,cyprus_province,middle_east,7,136459.14884312704,0.0,136459.14884312704,396516.5424485179
2238,trujillo_province,western_europe,4,98158.20715271204,0.0,98158.20715271204,396177.98304680106
2239,lalsk_province,eastern_europe,5,0.0,311136.93693977495,311136.93693977495,396154.0540572468
2240,north_taiwan_province,east_asia,6,1866.003490808656,150245.34113473655,152111.34462554523,396125.26270373835
2241,ar_ruha_province,middle_east,6,165066.9180309624,0.0,165066.9180309624,396075.28278483276
2242,tana_province,eastern_europe,6,89098.54103716598,0.0,89098.54103716598,394985.8586668117
2243,volkhovskaya_province,eastern_europe,5,2030.0126391805716,237042.40084243912,239072.4134816197,394956.4651668222
2244,lizhou_sichuan_province,east_asia,6,189.29309306113572,273332.2301413462,273521.52323440736,394336.7136387083
2245,turpan_province,east_asia,5,248922.71475050357,0.0,248922.71475050357,393663.05409431655
2246,qashliq_province,north_asia,4,602.837179315438,205258.50266124847,205861.3398405639,393594.00732063444
2247,alto_alentejo_province,western_europe,9,171655.31209052633,0.0,171655.31209052633,393362.2261018421
2248,tsimshian_province,north_america,5,0.0,257585.68334971383,257585.68334971383,393283.89376842807
2249,western_jutland_province,western_europe,4,1235.1384958907345,115152.63529373711,116387.77378962784,393061.2455133313
2250,korela_province,western_europe,14,5968.894892102349,156356.5977335823,162325.49262568465,392991.1792038952
2251,aimore_province,south_america,4,3250.3821323763204,0.0,3250.3821323763204,392906.6798989234
2252,savolax_province,western_europe,10,413.5745280112304,76509.74322760347,76923.3177556147,392538.73247506656
2253,uaymil_province,north_america,5,68852.77897679122,0.0,68852.77897679122,392459.37634889013
2254,taian_province,east_asia,6,44563.35673685803,0.0,44563.35673685803,392133.77632896526
2255,kildare_province,western_europe,5,316.41533785103655,172698.140938642,173014.55627649304,391516.37581105466
2256,vardar_province,eastern_europe,8,5952.449378224754,0.0,5952.449378224754,391446.50555050286
2257,yuanzhou_huguang_province,east_asia,3,206.35998734810016,286723.98291465803,286930.3429020061,391421.63576475694
2258,vyborg_province,western_europe,11,669.5713939553277,162750.8754440712,163420.44683802652,390848.0026927798
2259,eastern_podolia_province,eastern_europe,6,5307.56677098683,0.0,5307.56677098683,390721.0126173602
2260,zhaoqing_province,east_asia,5,177.76597886074654,251096.36312410724,251274.129102968,390683.395240839
2261,baracoa_province,north_america,7,152251.51077789676,0.0,152251.51077789676,390657.9496251339
2262,mbamba_province,central_africa,7,66937.05725808733,0.0,66937.05725808733,390304.1894153482
2263,nanning_province,east_asia,3,2292.843502432608,144285.4393270574,146578.28282948997,389900.5681831762
2264,eastern_jutland_province,western_europe,5,1526.9569200885414,63797.76295304836,65324.719873136906,389615.309857279
2265,tengzhou_province,east_asia,5,95256.12114826152,0.0,95256.12114826152,389538.13629179425
2266,kennebec_province,north_america,4,4707.164055274685,256530.07192654716,261237.23598182184,389516.89047954953
2267,coos_province,north_america,4,452.8273627658716,210618.8491464003,211071.67650916617,389330.63607281196
2268,alsigontekw_province,north_america,5,484.8741183503011,225218.8852280575,225703.7593464078,388916.7292647088
2269,xalapa_province,north_america,4,5330.372924169934,160869.53397623677,166199.90690040673,388349.89526295755
2270,roscommon_province,western_europe,5,2099.0550585564133,145886.7527518564,147985.8078104128,388109.0337867144
2271,edirne_province,eastern_europe,5,104970.35620593352,0.0,104970.35620593352,388091.6507316752
2272,baixo_alentejo_province,western_europe,9,196232.3314270907,0.0,196232.3314270907,387261.37285547704
2273,mizhou_province,east_asia,4,4642.243575587219,0.0,4642.243575587219,386597.52402253565
2274,saguenay_province,north_america,6,7.490341945975695,265478.54094227427,265486.0312842202,386421.78519474773
2275,punjab_hills_province,south_asia,12,31574.48694738964,50840.19934450355,82414.68629189319,386341.5220783799
2276,umngazi_province,southern_africa,4,1964.5544988080453,217613.55368878494,219578.108187593,385400.3717110421
2277,acamama_province,south_america,9,19.104291056069346,110501.109037969,110520.21332902508,385335.2399951532
2278,taman_province,eastern_europe,6,85296.06052365615,0.0,85296.06052365615,385083.06808911316
2279,mahra_province,middle_east,7,237474.02354874572,0.0,237474.02354874572,384158.2764923389
2280,changping_province,east_asia,4,67115.45430309395,0.0,67115.45430309395,383754.8860909807
2281,urmia_province,middle_east,5,231837.03427499643,0.0,231837.03427499643,383441.663559371
2282,connecticut_province,north_america,4,12890.025393964059,219562.34625449218,232452.37164845626,383008.91810451326
2283,oosumi_province,east_asia,7,43.55486403423677,232802.60344753024,232846.15831156448,382326.92810051003
2284,chishmy_province,eastern_europe,7,36293.25467875298,3163.5379319353437,39456.792610688324,381888.8916870244
2285,preslav_province,eastern_europe,7,19153.492686726877,0.0,19153.492686726877,381547.67927256774
2286,yangzhou_province,east_asia,3,167883.80617524617,0.0,167883.80617524617,381244.28194715193
2287,aunus_karelia_province,western_europe,8,12687.028322807606,232965.44317925198,245652.4715020596,380984.03043981706
2288,naga_province,south_asia,4,271.8102265989468,202965.50709273474,203237.3173193337,380516.9819842504
2289,gogodala_province,pacific_islands,3,719.2177497487454,279407.9615621414,280127.1793118902,380393.0767258765
2290,aksaray_province,middle_east,4,196016.37008783684,0.0,196016.37008783684,380268.4163488165
2291,puquina_province,south_america,7,173824.89290694977,0.0,173824.89290694977,380053.00452031847
2292,thai_nguyen_province,south_east_asia,5,298.76906180189485,277932.637623068,278231.4066848699,379385.33252047864
2293,aivitok_province,north_america,7,0.0,119792.36177521643,119792.36177521643,378891.4069971185
2294,tete_province,southern_africa,3,210778.03504630664,0.0,210778.03504630664,378875.289427095
2295,nzima_province,west_africa,4,15757.746009970571,195673.04689086025,211430.79290083083,378484.64201343467
2296,tipperary_province,western_europe,6,462.95599657271566,149070.26883074496,149533.22482731767,377474.8779307324
2297,eiland_province,southern_africa,5,191162.1277171602,0.0,191162.1277171602,377057.39368180523
2298,maramaros_province,eastern_europe,5,312.7905594653083,266502.68309151335,266815.47365097865,375542.407857351
2299,basarabia_province,eastern_europe,7,29757.11391718904,0.0,29757.11391718904,374351.75315683766
2300,manipur_province,south_asia,2,10850.492302033319,289770.9553653234,300621.44766735676,374199.1286257763
2301,kuskokwagmiut_province,north_america,6,0.0,101378.80488008674,101378.80488008674,373926.1554900976
2302,indrapura_province,south_east_asia,3,702.0892527956199,270521.66035973735,271223.74961253296,373751.7183140996
2303,mangyshlak_province,central_asia,4,263159.4048637035,0.0,263159.4048637035,373679.3304716664
2304,medininkai_province,eastern_europe,6,928.2781981517179,240016.5286199049,240944.80681805662,373437.90767031367
2305,shaowu_province,east_asia,4,0.0,213546.17400325334,213546.17400325334,372989.44575366005
2306,pocumtuc_province,north_america,3,630.1491356025808,306821.9855383237,307452.1346739263,372883.6515081671
2307,gurgueia_province,south_america,6,107091.56792536285,0.0,107091.56792536285,372478.0139160332
2308,upper_styria_province,western_europe,8,274.42979380941654,118545.2563052442,118819.68609905362,372172.1468614353
2309,kantor_province,west_africa,4,87551.62973577504,0.0,87551.62973577504,371870.58345274697
2310,xam_neua_province,south_east_asia,5,1253.7309209099008,277013.31258747296,278267.04350838286,371550.42394693074
2311,huelva_province,western_europe,7,127092.88023826963,0.0,127092.88023826963,371354.4902680533
2312,haizhou_province,east_asia,5,196950.963617373,0.0,196950.963617373,371194.83406954457
2313,izumo_province,east_asia,5,49.55530077182561,245839.36115005324,245888.91645082508,371125.0310071782
2314,syunik_province,eastern_europe,6,46823.838460546714,112808.74399584722,159632.58245639392,370836.6552634432
2315,kyiv_province,eastern_europe,5,410.58048240659014,0.0,410.58048240659014,370586.9030427074
2316,kwakwala_province,north_america,7,0.0,198176.632869257,198176.632869257,370323.71197791415
2317,zazzau_province,west_africa,6,144921.08792528944,0.0,144921.08792528944,370036.2239159506
2318,abruzzo_citra_province,western_europe,3,4108.98252284415,0.0,4108.98252284415,369122.60533819965
2319,waitaha_province,australasia,5,0.0,258784.56696632237,258784.56696632237,368757.63783711265
2320,ayntab_province,middle_east,4,10779.226890369955,0.0,10779.226890369955,368751.63025166624
2321,yamato_province,east_asia,3,558.2536872623016,207748.10473194497,208306.35841920727,368219.6532216082
2322,xingan_province,east_asia,8,474.9884306180652,0.0,474.9884306180652,367284.36198444536
2323,zealand_province,western_europe,8,4342.620629470653,757.3343083901902,5099.954937860843,366862.44930509344
2324,gorin_province,east_asia,5,0.2315214556085359,128965.64258691783,128965.87410837345,366711.6083719201
2325,gani_koe_province,north_america,4,0.0,233437.1994871487,233437.1994871487,366116.84942304227
2326,kashary_province,eastern_europe,5,14262.262079299013,0.0,14262.262079299013,365920.0448392114
2327,hulwan_province,middle_east,5,166052.62537698227,0.0,166052.62537698227,365684.2035491051
2328,northern_nuchiu_province,north_america,6,9044.662815071286,0.0,9044.662815071286,365675.2456669552
2329,grand_teton_province,north_america,5,97585.73542570916,133287.36265468757,230873.09808039674,365482.23534044635
2330,khadjibey_province,eastern_europe,5,28499.005719295914,0.0,28499.005719295914,365061.3814342079
2331,hengzhou_guangxi_province,east_asia,3,1004.954252051948,210211.49472143885,211216.44897349077,364743.5050951771
2332,muang_sua_province,south_east_asia,5,2205.904105769806,266760.4307470056,268966.33485277544,364462.1267093724
2333,ezorongondo_province,southern_africa,4,221905.00009380645,0.0,221905.00009380645,364393.1251055323
2334,akilasiewakik_province,north_america,3,0.0,122078.36078886973,122078.36078886973,363463.15588747844
2335,chungju_province,east_asia,5,18546.176193631163,174708.61849636887,193254.79469000004,362536.64402625
2336,lower_runde_province,southern_africa,4,195690.7621658324,0.0,195690.7621658324,361902.1074365615
2337,north_caucasus_province,eastern_europe,4,0.0,155286.25148922086,155286.25148922086,361447.03292537347
2338,ustye_province,eastern_europe,8,22.354895137589004,188260.99898421692,188283.3538793545,361443.7731142738
2339,upper_igombe_province,east_africa,4,197256.3347398353,0.0,197256.3347398353,361413.3765823147
2340,tickanwatic_province,north_america,4,106972.74170768127,0.0,106972.74170768127,361094.3344211414
2341,semien_province,east_africa,3,7812.091570259042,0.0,7812.091570259042,360913.60301654146
2342,minsk_province,eastern_europe,7,407.13303779766403,142288.17624143563,142695.3092792333,360782.2229391375
2343,mikawa_province,east_asia,4,309.889542127357,247134.59944934046,247444.4889914678,360500.0501154013
2344,mangshi_province,east_asia,3,2381.7460524239705,276924.8846833381,279306.63073576207,360344.95957773237
2345,lippe_province,western_europe,8,680.5459532623966,0.0,680.5459532623966,359640.6141974202
2346,malatya_province,middle_east,6,106265.4015608509,0.0,106265.4015608509,359173.57675595727
2347,agawam_province,north_america,4,1490.9885810736853,252411.39621391904,253902.38479499271,358765.1828943668
2348,beira_litoral_province,western_europe,6,56504.30963022074,119941.61679360709,176445.92642382783,358251.6672268063
2349,zezhou_province,east_asia,6,374.15075306629114,0.0,374.15075306629114,358170.91959719954
2350,upper_kosi_province,south_asia,7,6881.067160677448,192431.59801960213,199312.66518027958,358101.7483278145
2351,monza_province,western_europe,4,1601.739754307763,180419.59936619276,182021.3391205005,357774.0065105631
2352,zekog_province,east_asia,4,0.0,0.0,0.0,357750.0
2353,umluj_province,middle_east,5,203498.06871436234,0.0,203498.06871436234,357185.3273036576
2354,echizen_province,east_asia,5,15.532027984602536,173369.11505901424,173384.64708699883,357057.7279728737
2355,pelly_river_province,north_america,4,0.0,278154.4381784867,278154.4381784867,356798.7429507976
2356,yawuru_province,australasia,7,0.0,0.0,0.0,356625.0
2357,yelanets_province,eastern_europe,6,36856.502874557256,0.0,36856.502874557256,355338.5657338769
2358,kaga_province,east_asia,2,0.0,138824.53202327352,138824.53202327352,355302.5985261827
2359,puma_province,south_america,8,70346.20279978821,0.0,70346.20279978821,354764.47814976174
2360,dorbod_province,east_asia,6,103884.88917402695,0.0,103884.88917402695,354245.5003207803
2361,jhalavad,south_asia,3,189899.62668650644,0.0,189899.62668650644,353137.08002231974
2362,iisaxpuatahcheeaashe_province,north_america,3,122743.71242579006,0.0,122743.71242579006,352961.6764790138
2363,nagato_province,east_asia,4,0.02972554346717925,213696.69758837062,213696.72731391407,352908.8182281533
2364,chu_province,central_asia,7,201708.75354783138,0.0,201708.75354783138,351797.34774131037
2365,ust_tsimla_province,eastern_europe,4,104552.64674074927,0.0,104552.64674074927,351621.72758334293
2366,nandan_province,east_asia,6,0.0,165396.09964197953,165396.09964197953,351445.61209722696
2367,ankara_province,middle_east,6,50529.21605518359,0.0,50529.21605518359,350470.3680620815
2368,wazihe_province,north_america,6,160456.24155653734,0.0,160456.24155653734,350388.2717511045
2369,kursk_province,eastern_europe,8,9243.31781159222,51049.91689789482,60293.23470948704,350204.8890481729
2370,ninghai_province,east_asia,6,13797.448896604761,0.0,13797.448896604761,349647.1300086804
2371,nograd_province,eastern_europe,7,2669.285661397313,228421.57325235632,231090.85891375362,348852.21627797285
2372,hanseong_province,east_asia,4,95812.67560259998,146156.25784763455,241968.9334502345,348715.0501315138
2373,sodra_osterbotten_province,western_europe,8,1922.4576162051028,0.0,1922.4576162051028,348662.76481823076
2374,inner_aunus_karelia_province,western_europe,9,6444.368090744797,86426.84020981977,92871.20830056457,348605.10933813517
2375,lumnanas_province,south_america,6,103680.76443930413,0.0,103680.76443930413,348390.8599942171
2376,brescia_province,western_europe,6,6279.47813881977,145703.35837659432,151982.8365154141,347605.6910798408
2377,tonala_province,north_america,6,158749.13729915256,0.0,158749.13729915256,347342.7794615466
2378,estremadura_province,western_europe,5,84231.90292499053,87501.2885045669,171733.19142955742,347324.8403582521
2379,umgungundlovu_province,southern_africa,6,27690.894865202303,0.0,27690.894865202303,347277.2567233526
2380,tlaxcala_province,north_america,6,24385.777636014405,79269.43880254317,103655.21643855759,347237.1184933773
2381,khamag_province,north_asia,7,24.10188229478988,191410.69832818283,191434.8002104776,346989.15023678733
2382,karahisar_province,middle_east,6,87434.64260209774,0.0,87434.64260209774,346988.97292736
