evidence_id,crop,evidence_state,latitude,longitude,coordinate_uncertainty_km,start_year,end_year,evidence_kind,source_id,source_record_id,source_object_sha256,citation_url,notes
crop_history_000001,banana,known_available,-5.78371111,144.33172222,0,-5000,-4490,dated_archaeological_cultivation_occurrence,unesco_kuk_nomination_2007,UNESCO_887:banana,53ba1c0a355f8e4b8ff8706d4b0b36fbbbe26527ede0ab7ef6e8dea5d9252cd2,https://whc.unesco.org/en/list/887,site=Kuk Early Agricultural Site; UNESCO coordinate=S5 47 1.36 E144 19 54.2; property_area_ha=116; crop is named in the nomination's vegetative-propagation agricultural sequence around 7000-6400 cal BP; use is documented as episodically persistent to the present
crop_history_008808,rice_dry,known_available,25.48333333,81.92527778,10,-2500,-2000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5608,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Hetapatti; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Neolithic, "
crop_history_008809,rice_dry,known_available,25.48333333,81.92527778,10,-2000,-1500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5609,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Hetapatti; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Chalcolithic, "
crop_history_008810,rice_dry,known_available,25.48333333,81.92527778,50,-2500,-1500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5610,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hetapatti; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=-
crop_history_008811,rice_dry,known_available,25.48333333,81.92527778,50,-1500,-1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5611,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hetapatti; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=-
crop_history_008812,rice_dry,known_available,29.704483,77.359675,50,-1800,-1300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5613,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hulas; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=C14; phase=Harappan
crop_history_008813,rice_dry,known_available,26.68333,81.01667,10,-700,-500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5614,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hulaskera ; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=C14; phase=BSW
crop_history_008814,rice_dry,known_available,26.68333,81.01667,10,-200,0,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5616,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hulaskera ; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Sunga (200-0 BC)
crop_history_008815,rice_dry,known_available,26.68333,81.01667,10,1,250,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5617,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hulaskera ; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Kushan (0-250AD)
crop_history_008816,rice_dry,known_available,26.68333,81.01667,10,250,500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5618,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Hulaskera ; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Transitional/Gupta (250-500 AD)
crop_history_008817,rice_dry,known_available,26.50833,83.20139,10,-2000,-1300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5619,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Imlidh-Khurd; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Period I Cord-impressed Red Ware (pre-1300 BC)
crop_history_008818,rice_dry,known_available,26.50833,83.20139,10,-1300,-800,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5620,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Imlidh-Khurd; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Narhan
crop_history_008819,rice_dry,known_available,18.60806,74.54944,50,-1200,-900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5622,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Inamgaon; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Jorwe
crop_history_008820,rice_dry,known_available,18.60806,74.54944,50,-1500,-900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5624,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Inamgaon; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=1; dating_quality=C14; phase=Jorwe
crop_history_008821,rice_dry,known_available,28.23472222,78.21333333,50,-1200,-1000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5625,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Indor-Kheera; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=Black-slipped ware
crop_history_008822,rice_dry,known_available,28.23472222,78.21333333,50,-1000,-600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5626,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Indor-Kheera; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=PGW
crop_history_008823,rice_dry,known_available,28.23472222,78.21333333,50,-600,-200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5627,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Indor-Kheera; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=NBPW
crop_history_008824,rice_dry,known_available,28.23472222,78.21333333,50,-200,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5628,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Indor-Kheera; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=Sunga-Kushana
crop_history_008825,rice_dry,known_available,13.059993,77.427254,1,-550,-100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5630,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Jadigenahalli; country=India; taxon_codes=Ors; georef_quality=1; sample_quality=1; dating_quality=ass; phase=Megalithic (burials)
crop_history_008826,rice_dry,known_available,25.425941,81.899655,10,-2500,-1500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5631,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Jhusi; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=-
crop_history_008827,rice_dry,known_available,25.135135,85.427408,50,300,600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5632,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Juafardih; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=Gupta
crop_history_008828,rice_dry,known_available,19.200328,73.876037,50,-300,200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5633,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Junnar; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=-
crop_history_008829,rice_dry,known_available,20.62,79.28,50,-1500,-200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5636,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kampil; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=OCP/PGW/NBP
crop_history_008830,rice_dry,uncertain,32.087354,76.254835,50,1000,1337,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5638,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kangra Fort; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=1; dating_quality=ass; phase=-
crop_history_008831,rice_dry,known_available,34.22638889,74.425,10,100,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5639,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kanispur; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Kushana (100-300 AD)
crop_history_008832,rice_dry,known_available,23.41777778,70.86333333,50,259,425,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5642,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kanmer; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=Early Historic
crop_history_008833,rice_dry,uncertain,23.41777778,70.86333333,50,-2300,-1900,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5645,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kanmer; country=India; taxon_codes=[?Ors]; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=Harappan, Mature"
crop_history_008834,rice_dry,uncertain,23.41777778,70.86333333,50,-2000,-1700,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5646,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kanmer; country=India; taxon_codes=?wOr; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=Harappan, Late"
crop_history_008835,rice_dry,known_available,20.977778,78.145196,50,-950,-150,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5649,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kaundinyapur; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Iron Age, "
crop_history_008836,rice_dry,known_available,20.977778,78.145196,50,-300,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5651,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kaundinyapur; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=1; dating_quality=ass; phase=Early Historic, "
crop_history_008837,rice_dry,known_available,25.34494,81.38698,50,-650,-250,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5652,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kausambi; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=1; dating_quality=ass; phase=NBPW
crop_history_008838,rice_dry,uncertain,26.18111,83.81667,10,-2880,-2200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5654,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Khairadih; country=India; taxon_codes=?wOr; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Neolithic, "
crop_history_008839,rice_dry,known_available,26.1811,83.81667,10,-700,-200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5655,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Khairadih; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=Iron Age (700-200 BC)
crop_history_008840,rice_dry,known_available,21.563393,77.793914,50,-300,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5656,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Khairwada; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=1; dating_quality=ass; phase=Early Historic, "
crop_history_008841,rice_dry,known_available,28.904254,76.5736,10,-200,0,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5659,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Khokhrakot; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1i; dating_quality=ass; phase=Early Historic, "
crop_history_008842,rice_dry,known_available,20.945302,77.508146,50,-400,200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5660,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kholapur; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Early Historic, "
crop_history_008843,rice_dry,known_available,22.62833333,79.52166667,10,-1200,-500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5661,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Khopadi; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Chalco/E IA
crop_history_008844,rice_dry,known_available,11.108025,77.516076,10,-300,300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5663,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kodumanal; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=3; dating_quality=C14; phase=Early Historic/Late Megalithic (300 BC- AD 300)
crop_history_008845,rice_dry,known_available,28.88333,76.56667,1,-300,0,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5665,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kokhrakot; country=India; taxon_codes=Ors; georef_quality=1; sample_quality=1; dating_quality=ass; phase=Early Historic, "
crop_history_008846,rice_dry,known_available,24.91063,82.04903,50,-900,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5666,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Koldihwa; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Iron Age, "
crop_history_008847,rice_dry,known_available,24.910064,82.048723,50,-1900,-1500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5667,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Koldihwa; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=Neolithic (1900-1500 BC)
crop_history_008848,rice_dry,known_available,16.69264,74.24397,10,-300,200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5668,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kolhapur; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Early Historic, "
crop_history_008849,rice_dry,known_available,16.69264,74.24397,10,-300,200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5669,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kolhapur; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=Early Historic, "
crop_history_008850,rice_dry,known_available,13.53168,75.36308,1,-400,200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5670,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Koppa; country=India; taxon_codes=Ors; georef_quality=1; sample_quality=1; dating_quality=ass; phase=Iron Age, "
crop_history_008851,rice_dry,known_available,29.62639,75.65833,10,-2850,-2600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5673,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kunal; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Harappan, Early"
crop_history_008852,rice_dry,known_available,29.62639,75.65833,10,-2600,-2200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5674,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kunal; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=C14; phase=Harappan, Mature"
crop_history_008853,rice_dry,uncertain,24.518591,82.16109,50,-3500,-2500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5675,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Kunjhun; country=India; taxon_codes=wOr; georef_quality=3; sample_quality=1i; dating_quality=C14; phase=Neolithic, "
crop_history_008854,rice_dry,known_available,12.69333,79.97333,1,-300,100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5676,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Kunnatur; country=India; taxon_codes=Ors; georef_quality=1; sample_quality=1i; dating_quality=ass; phase=L. Iron A/ Ea. Hist
crop_history_008855,rice_dry,known_available,26.768236,82.945465,50,-2200,-1300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5679,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Lahuradewa; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=C14; phase=2 Chalcolithic
crop_history_008856,rice_dry,uncertain,43.313199,77.225104,10,800,1100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_568,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Talgar; country=Kazakhstan; taxon_codes=?Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=-
crop_history_008857,rice_dry,known_available,26.768236,82.945465,50,-1200,-700,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5680,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Lahuradewa; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=C14; phase=3 Iron Age
crop_history_008858,rice_dry,uncertain,26.768236,82.945465,50,-7000,-5000,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5681,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Lahuradewa; country=India; taxon_codes=wOr; georef_quality=3; sample_quality=2; dating_quality=AMS; phase=1A Early/Proto-Neo.
crop_history_008859,rice_dry,known_available,26.768236,82.945465,50,-3100,-2600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5682,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Lahuradewa; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=C14; phase=1B Neolithic
crop_history_008860,rice_dry,known_available,28.50711,78.25286,10,-1800,-1200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5683,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Lal Qila; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=C14; phase=Chalcolithic, "
crop_history_008861,rice_dry,known_available,17.79259337,74.00634685,50,-150,250,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5684,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Limb; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=Satavahanna
crop_history_008862,rice_dry,uncertain,22.522578,72.24889,50,-2350,-2200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5686,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Lothal; country=India; taxon_codes=?wOr; georef_quality=3; sample_quality=1i; dating_quality=ass; phase=Harappan
crop_history_008863,rice_dry,known_available,28.063511,80.10612,10,-1000,-650,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5689,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Madnapur; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Ea. Iron Age
crop_history_008864,rice_dry,known_available,25.14778,82.56306,10,-1200,-200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5690,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Magha; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=Black & Red Ware/ Late NBPW
crop_history_008865,rice_dry,known_available,25.14778,82.56306,10,-1000,-100,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5691,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Magha; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=Iron Age
crop_history_008866,rice_dry,known_available,24.91278,82.05139,50,-1630,-1450,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5692,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mahagara; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=AMS; phase=2000-1300 BC
crop_history_008867,rice_dry,known_available,22.269,88.293,1,-1385,-1085,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5693,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mahesdal; country=India; taxon_codes=Ors; georef_quality=1; sample_quality=1; dating_quality=C14; phase=-
crop_history_008868,rice_dry,known_available,21.21941,79.005254,50,-800,-540,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5696,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mahurjhari; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=C14; phase=Iron Age
crop_history_008869,rice_dry,known_available,21.21941,79.005254,50,-300,200,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5698,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mahurjhari; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=2; dating_quality=ass; phase=-
crop_history_008870,rice_dry,known_available,12.514434,78.374371,10,-1000,-400,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5699,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Malappadi; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=1; dating_quality=ass; phase=Megalithic (habitation)
crop_history_008871,rice_dry,known_available,24.99528,83.26722,10,-1600,-800,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5700,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Malhar; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=C14; phase=II. Early Iron Age 1600 BC-800 BC
crop_history_008872,rice_dry,known_available,24.99528,83.26722,10,-2200,-1600,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5701,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Malhar; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=C14; phase=I. Pre-Iron Age 2200-1600 BC
crop_history_008873,rice_dry,known_available,21.32280556,79.90074074,50,-1000,-300,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5702,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,"site=Malli; country=India; taxon_codes=Ors; georef_quality=3; sample_quality=3; dating_quality=ass; phase=Iron Age, Early"
crop_history_008874,rice_dry,known_available,20.955236,79.46636,10,250,500,dated_archaeobotanical_occurrence,fuller_owcad_2026,OWCAD_v1_row_5703,6af22e9b817491590d31d35d76eebb282292f2c35ef6e0e657d264eb082ee46c,https://doi.org/10.1007/s00334-026-01114-6,site=Mandhal; country=India; taxon_codes=Ors; georef_quality=2; sample_quality=2; dating_quality=ass; phase=Vakataka
