file,enabled,tag,mode,footprint,pop_type,employment,bcat,method,pm_category,produced,output,out_value,n_goods,inputs,goods_cost,labour,total_cost,labour_share,cost_over_out,unknown_goods
managed_cocoa_grove.yml,True,managed_cocoa_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_cocoa_grove_base_cocoa,building_maintenance,cocoa,0.05,0.2,0,,0,0.0,0.0,,0.0,
managed_cocoa_grove.yml,True,managed_cocoa_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_cocoa_grove_no_fermentation,building_maintenance,,,,0,,0,0.0,0.0,,,
managed_cocoa_grove.yml,True,managed_cocoa_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_cocoa_grove_fermentation_boxes,building_maintenance,cocoa,0.114,0.456,2,furniture=0.1 fiber_crops=0.04,0.38,0.0,0.38,0.0,0.8333,
managed_cocoa_grove.yml,True,managed_cocoa_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_cocoa_grove_unmanaged_shade,building_maintenance,,,,0,,0,0.0,0.0,,,
managed_cocoa_grove.yml,True,managed_cocoa_grove,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_cocoa_grove_managed_shade,building_maintenance,cocoa,0.156,0.624,2,furniture=0.08 fiber_crops=0.074,0.388,0.0,0.388,0.0,0.6218,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_base_leather,building_maintenance,leather,0.1,0.3,0,,0,0.0,0.0,,0.0,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_base_wild_game,building_maintenance,wild_game,0.1,0.1,0,,0,0.0,0.0,,0.0,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_base_fur,building_maintenance,fur,0.1,0.2,0,,0,0.0,0.0,,0.0,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_base_beeswax,building_maintenance,beeswax,0.1,0.2,0,,0,0.0,0.0,,0.0,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_tannery,building_maintenance,leather,0.474,1.422,5,wild_game=0.54 tools=0.14 horses=0.06 victuals=0.06 paper=0.01,1.375,0.0,1.375,0.0,0.9669,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_gamekeepers,building_maintenance,wild_game,1.367,1.367,5,tools=0.174 horses=0.122 victuals=0.109 paper=0.01 lumber=0.08,1.4185,0.0,1.4185,0.0,1.0377,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_fur_trappers,building_maintenance,fur,0.685,1.37,5,tools=0.174 horses=0.109 victuals=0.109 paper=0.019 lumber=0.096,1.4255,0.0,1.4255,0.0,1.0405,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_apiaries,building_maintenance,beeswax,0.675,1.35,5,tools=0.161 cloth=0.096 lumber=0.13 paper=0.032 victuals=0.1,1.4028,0.0,1.4028,0.0,1.0391,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_no_worker_victuals,building_maintenance,,,,0,,0,0.0,0.0,,,
managed_forest_village.yml,True,managed_forest_village,CREATE,rural_village,laborers,1,village_category,pp_managed_forest_village_worker_victuals,building_maintenance,victuals,0.067,0.201,0,,0,0.0,0.0,,0.0,
managed_pepper_garden.yml,True,managed_pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_pepper_garden_base_pepper,building_maintenance,pepper,0.046,0.23,0,,0,0.0,0.0,,0.0,
managed_pepper_garden.yml,True,managed_pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_pepper_garden_no_drying_yard,building_maintenance,,,,0,,0,0.0,0.0,,,
managed_pepper_garden.yml,True,managed_pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_pepper_garden_bamboo_drying_mats,building_maintenance,pepper,0.105,0.525,2,fiber_crops=0.08 pottery=0.05,0.21,0.0,0.21,0.0,0.4,
managed_pepper_garden.yml,True,managed_pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_pepper_garden_unsorted_harvest,building_maintenance,,,,0,,0,0.0,0.0,,,
managed_pepper_garden.yml,True,managed_pepper_garden,CREATE,farm_land,laborers,1,rgo_building_category,pp_managed_pepper_garden_garbling_tables,building_maintenance,pepper,0.058,0.29,2,furniture=0.04 fiber_crops=0.03,0.18,0.0,0.18,0.0,0.6207,
marble_quarry.yml,True,marble_quarry,CREATE,extractive_open,laborers,1,rgo_building_category,pp_marble_quarry_base_marble,building_maintenance,marble,0.07,0.35,0,,0,0.0,0.0,,0.0,
marble_quarry.yml,True,marble_quarry,CREATE,extractive_open,laborers,1,rgo_building_category,pp_marble_quarry_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
marble_quarry.yml,True,marble_quarry,CREATE,extractive_open,laborers,1,rgo_building_category,pp_marble_quarry_marble,building_maintenance,marble,0.301,1.505,3,lumber=0.22 tools=0.25 leather=0.06,1.3775,0.0,1.3775,0.0,0.9153,
marble_quarry.yml,True,marble_quarry,CREATE,extractive_open,laborers,1,rgo_building_category,pp_marble_quarry_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
marble_quarry.yml,True,marble_quarry,CREATE,extractive_open,laborers,1,rgo_building_category,pp_marble_quarry_stone,building_maintenance,stone,0.144,0.144,2,lumber=0.04 tools=0.02,0.135,0.0,0.135,0.0,0.9375,
marble_quarry.yml,True,marble_quarry,CREATE,extractive_open,laborers,1,rgo_building_category,pp_marble_quarry_sand,building_maintenance,sand,0.192,0.096,2,lumber=0.03 tools=0.01,0.085,0.0,0.085,0.0,0.8854,
marble_saw_yard.yml,True,marble_saw_yard,CREATE,rural_processing,laborers,1,rgo_building_category,pp_marble_saw_yard_base_marble,building_maintenance,marble,0.08,0.4,0,,0,0.0,0.0,,0.0,
marble_saw_yard.yml,True,marble_saw_yard,CREATE,rural_processing,laborers,1,rgo_building_category,pp_marble_saw_yard_no_primary,building_maintenance,,,,0,,0,0.0,0.0,,,
marble_saw_yard.yml,True,marble_saw_yard,CREATE,rural_processing,laborers,1,rgo_building_category,pp_marble_saw_yard_marble,building_maintenance,marble,0.35,1.75,3,lumber=0.25 tools=0.29 leather=0.07,1.59,0.0,1.59,0.0,0.9086,
marble_saw_yard.yml,True,marble_saw_yard,CREATE,rural_processing,laborers,1,rgo_building_category,pp_marble_saw_yard_no_secondary,building_maintenance,,,,0,,0,0.0,0.0,,,
marble_saw_yard.yml,True,marble_saw_yard,CREATE,rural_processing,laborers,1,rgo_building_category,pp_marble_saw_yard_stone,building_maintenance,stone,0.144,0.144,2,lumber=0.04 tools=0.02,0.135,0.0,0.135,0.0,0.9375,
marble_saw_yard.yml,True,marble_saw_yard,CREATE,rural_processing,laborers,1,rgo_building_category,pp_marble_saw_yard_sand,building_maintenance,sand,0.198,0.099,2,lumber=0.03 tools=0.02,0.1175,0.0,0.1175,0.0,1.1869,
market_cotton_farm.yml,True,market_cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_cotton_farm_base_cotton,building_maintenance,cotton,0.052,0.156,0,,0,0.0,0.0,,0.0,
market_cotton_farm.yml,True,market_cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_cotton_farm_hand_ginning,building_maintenance,,,,0,,0,0.0,0.0,,,
market_cotton_farm.yml,True,market_cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_cotton_farm_roller_gin_house,building_maintenance,cotton,0.065,0.195,2,furniture=0.06 tools=0.006,0.1995,0.0,0.1995,0.0,1.0231,
market_cotton_farm.yml,True,market_cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_cotton_farm_loose_packing,building_maintenance,,,,0,,0,0.0,0.0,,,
market_cotton_farm.yml,True,market_cotton_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_cotton_farm_bale_yard,building_maintenance,cotton,0.041,0.123,3,fiber_crops=0.045 furniture=0.025 tools=0.004,0.178,0.0,0.178,0.0,1.4472,
market_tobacco_farm.yml,True,market_tobacco_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_tobacco_farm_base_tobacco,building_maintenance,tobacco,0.06,0.18,0,,0,0.0,0.0,,0.0,
market_tobacco_farm.yml,True,market_tobacco_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_tobacco_farm_uncured_leaves,building_maintenance,,,,0,,0,0.0,0.0,,,
market_tobacco_farm.yml,True,market_tobacco_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_tobacco_farm_curing_racks,building_maintenance,tobacco,0.08,0.24,2,furniture=0.05 fiber_crops=0.025,0.2,0.0,0.2,0.0,0.8333,
market_tobacco_farm.yml,True,market_tobacco_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_tobacco_farm_loose_packing,building_maintenance,,,,0,,0,0.0,0.0,,,
market_tobacco_farm.yml,True,market_tobacco_farm,CREATE,farm_land,laborers,1,rgo_building_category,pp_market_tobacco_farm_sorting_tables,building_maintenance,tobacco,0.065,0.195,3,furniture=0.035 fiber_crops=0.015 paper=0.012,0.159,0.0,0.159,0.0,0.8154,
market_village_market_access.yml,True,market_village_market_access,REPLACE,rural_village,peasants,1.0,village_category,pp_market_village_rural_blacksmith,building_maintenance,tools,0.5,1.625,1,iron=0.417,1.4595,0.0,1.4595,0.0,0.8982,
market_village_market_access.yml,True,market_village_market_access,REPLACE,rural_village,peasants,1.0,village_category,pp_market_village_rural_millet_brewery,building_maintenance,beer,0.5,1.0,3,millet=0.524 lumber=0.105 tools=0.074,0.9483,0.0,0.9483,0.0,0.9483,
market_village_market_access.yml,True,market_village_market_access,REPLACE,rural_village,peasants,1.0,village_category,pp_market_village_rural_weaponmaker,building_maintenance,weaponry,0.2,0.6,1,lumber=0.333,0.5827,0.0,0.5827,0.0,0.9712,
market_village_market_access.yml,True,market_village_market_access,REPLACE,rural_village,peasants,1.0,village_category,pp_market_village_rural_jewelry_carver,building_maintenance,jewelry,0.1,0.5,1,stone=0.428,0.428,0.0,0.428,0.0,0.856,
market_village_market_access.yml,True,market_village_market_access,REPLACE,rural_village,peasants,1.0,village_category,pp_market_village_rural_pottery_maker,building_maintenance,pottery,0.2,0.2,1,clay=0.333,0.1665,0.0,0.1665,0.0,0.8325,
mason.yml,True,mason,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_mason_stone_bricks,guild_input,masonry,0.5,0.5,1,stone=0.428,0.428,0.0,0.428,0.0,0.856,
mason.yml,True,mason,REPLACE,mill_works,laborers,1.0,basic_industry_category,pp_mason_clay_bricks,guild_input,masonry,0.5,0.5,1,clay=0.856,0.428,0.0,0.428,0.0,0.856,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_coal,building_maintenance,coal,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_iron,building_maintenance,iron,0.3,1.05,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_copper,building_maintenance,copper,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_gold,building_maintenance,goods_gold,0.3,2.7,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_silver,building_maintenance,silver,0.3,1.8,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_tin,building_maintenance,tin,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_lead,building_maintenance,lead,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_gems,building_maintenance,gems,0.3,1.2,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_alum,building_maintenance,alum,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_mercury,building_maintenance,mercury,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_village_base_goods_marble,building_maintenance,marble,0.3,1.5,0,,0,0.0,0.0,,0.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_coal,building_maintenance,coal,1.795,3.59,3,lumber=0.591 tools=0.666 beeswax=0.148,3.4948,0.0,3.4948,0.0,0.9735,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_iron,building_maintenance,iron,1.197,4.1895,3,lumber=0.428 tools=0.722 beeswax=0.187,3.4695,0.0,3.4695,0.0,0.8281,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_copper,building_maintenance,copper,0.5,1.5,3,lumber=0.25 tools=0.205 beeswax=0.105,1.3137,0.0,1.3137,0.0,0.8758,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_gold,building_maintenance,goods_gold,0.5,4.5,2,lumber=1.29 tools=0.69,4.5,0.0,4.5,0.0,1.0,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_silver,building_maintenance,silver,0.5,3.0,3,lumber=0.66 tools=0.55 beeswax=0.28,3.5025,0.0,3.5025,0.0,1.1675,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_tin,building_maintenance,tin,0.5,1.0,3,lumber=0.165 tools=0.14 beeswax=0.065,0.8738,0.0,0.8738,0.0,0.8738,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_lead,building_maintenance,lead,0.5,1.0,3,lumber=0.165 tools=0.14 beeswax=0.065,0.8738,0.0,0.8738,0.0,0.8738,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_gems,building_maintenance,gems,0.5,2.0,2,lumber=0.517 tools=0.275,1.7985,0.0,1.7985,0.0,0.8993,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_alum,building_maintenance,alum,0.5,1.5,2,lumber=0.25 tools=0.275,1.3313,0.0,1.3313,0.0,0.8875,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_mercury,building_maintenance,mercury,0.5,1.5,3,lumber=0.25 tools=0.205 beeswax=0.105,1.3137,0.0,1.3137,0.0,0.8758,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,pp_mining_goods_marble,building_maintenance,marble,0.5,2.5,3,lumber=0.38 tools=0.315 horses=0.16,2.1688,0.0,2.1688,0.0,0.8675,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,mining_village_no_stone,building_maintenance,,,,0,,0,0.0,0.0,,,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,mining_village_stone_horses,building_maintenance,stone,0.3,0.3,1,horses=0.07,0.21,0.0,0.21,0.0,0.7,
mining_village.yml,False,mining_village,CREATE,mining,laborers,3,rgo_building_category,mining_village_stone_livestock,building_maintenance,stone,0.3,0.3,1,livestock=0.14,0.21,0.0,0.21,0.0,0.7,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_coal,building_maintenance,coal,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_iron,building_maintenance,iron,0.3,1.05,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_copper,building_maintenance,copper,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_gold,building_maintenance,goods_gold,0.3,2.7,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_silver,building_maintenance,silver,0.3,1.8,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_tin,building_maintenance,tin,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_lead,building_maintenance,lead,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_gems,building_maintenance,gems,0.3,1.2,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_alum,building_maintenance,alum,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_mercury,building_maintenance,mercury,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_base_goods_marble,building_maintenance,marble,0.3,1.5,0,,0,0.0,0.0,,0.0,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_coal,building_maintenance,coal,2.913,5.826,3,lumber=1.079 tools=1.143 beeswax=0.254,6.111,0.0,6.111,0.0,1.0489,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_iron,building_maintenance,iron,1.942,6.797,4,coal=1.337 lumber=0.573 tools=0.573 beeswax=0.152,5.843,0.0,5.843,0.0,0.8596,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_copper,building_maintenance,copper,0.8,2.4,3,lumber=0.4 tools=0.33 beeswax=0.17,2.1125,0.0,2.1125,0.0,0.8802,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_gold,building_maintenance,goods_gold,0.8,7.2,2,lumber=2.063 tools=1.1,7.1852,0.0,7.1852,0.0,0.998,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_silver,building_maintenance,silver,0.8,4.8,3,lumber=1.06 tools=0.88 beeswax=0.45,5.615,0.0,5.615,0.0,1.1698,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_tin,building_maintenance,tin,0.8,1.6,3,lumber=0.28 tools=0.24 beeswax=0.1,1.47,0.0,1.47,0.0,0.9188,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_lead,building_maintenance,lead,0.8,1.6,3,lumber=0.28 tools=0.24 beeswax=0.1,1.47,0.0,1.47,0.0,0.9188,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_gems,building_maintenance,gems,0.8,3.2,2,lumber=0.823 tools=0.44,2.8702,0.0,2.8702,0.0,0.897,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_alum,building_maintenance,alum,0.8,2.4,2,lumber=0.4 tools=0.443,2.1398,0.0,2.1398,0.0,0.8916,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_mercury,building_maintenance,mercury,0.8,2.4,3,lumber=0.4 tools=0.33 beeswax=0.17,2.1125,0.0,2.1125,0.0,0.8802,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,pp_mining_village_blast_furnace_goods_marble,building_maintenance,marble,0.8,4.0,3,lumber=0.61 tools=0.5 horses=0.26,3.4725,0.0,3.4725,0.0,0.8681,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,mining_village_blast_furnace_no_stone,building_maintenance,,,,0,,0,0.0,0.0,,,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,mining_village_blast_furnace_stone_horses,building_maintenance,stone,0.3,0.3,1,horses=0.07,0.21,0.0,0.21,0.0,0.7,
mining_village_blast_furnace.yml,False,mining_village_blast_furnace,CREATE,mining,laborers,4,rgo_building_category,mining_village_blast_furnace_stone_livestock,building_maintenance,stone,0.3,0.3,1,livestock=0.14,0.21,0.0,0.21,0.0,0.7,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_coal,building_maintenance,coal,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_iron,building_maintenance,iron,0.3,1.05,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_copper,building_maintenance,copper,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_gold,building_maintenance,goods_gold,0.3,2.7,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_silver,building_maintenance,silver,0.3,1.8,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_tin,building_maintenance,tin,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_lead,building_maintenance,lead,0.3,0.6,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_gems,building_maintenance,gems,0.3,1.2,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_alum,building_maintenance,alum,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_mercury,building_maintenance,mercury,0.3,0.9,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_base_goods_marble,building_maintenance,marble,0.3,1.5,0,,0,0.0,0.0,,0.0,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_coal,building_maintenance,coal,4.92,9.84,4,lumber=1.801 tools=1.902 beeswax=0.422 horses=0.316,11.1252,0.0,11.1252,0.0,1.1306,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_iron,building_maintenance,iron,3.28,11.48,5,coal=2.472 lumber=0.934 tools=0.934 beeswax=0.246 horses=0.186,10.664,0.0,10.664,0.0,0.9289,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_copper,building_maintenance,copper,1.4,4.2,5,lumber=0.712 tools=0.587 beeswax=0.303 coal=0.085 horses=0.053,4.0888,0.0,4.0888,0.0,0.9735,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_goods_gold,building_maintenance,goods_gold,1.4,12.6,4,lumber=3.812 tools=2.033 coal=0.088 horses=0.055,13.6192,0.0,13.6192,0.0,1.0809,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_goods_silver,building_maintenance,silver,1.4,8.4,5,lumber=1.959 tools=1.626 beeswax=0.832 coal=0.088 horses=0.055,10.7178,0.0,10.7178,0.0,1.2759,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_goods_tin,building_maintenance,tin,1.4,2.8,5,lumber=0.47 tools=0.403 beeswax=0.168 coal=0.08 horses=0.05,2.7783,0.0,2.7783,0.0,0.9922,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_goods_lead,building_maintenance,lead,1.4,2.8,5,lumber=0.47 tools=0.403 beeswax=0.168 coal=0.08 horses=0.05,2.7783,0.0,2.7783,0.0,0.9922,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_goods_gems,building_maintenance,gems,1.4,5.6,4,lumber=1.494 tools=0.798 coal=0.086 horses=0.054,5.542,0.0,5.542,0.0,0.9896,
mining_village_coke_blast_furnace.yml,False,mining_village_coke_blast_furnace,CREATE,mining,laborers,6,rgo_building_category,pp_mining_village_coke_blast_furnace_goods_alum,building_maintenance,alum,1.4,4.2,4,lumber=0.712 tools=0.789 coal=0.085 horses=0.053,4.1392,0.0,4.1392,0.0,0.9855,
